1.071134618355608836e+01,1.884094000877166764e+01,2.716140803981238605e+01,3.550455696054018517e+01,4.385323160394500519e+01,5.179888511068804746e+01,6.017076265681635050e+01,6.825342742211523728e+01,7.660235688501336426e+01,8.494166487510449315e+01,9.329363279746110038e+01,1.016206297081447474e+02,1.099641238362355580e+02,1.180071397783167413e+02,1.263304381515023351e+02,1.339039154011430810e+02,1.422547579736033185e+02,1.506101917013399998e+02,1.589512781772398284e+02,1.672993578654123894e+02
1.071134618355608836e+01,1.884094000877166764e+01,2.716140803981238605e+01,3.550455696054018517e+01,4.385323160394500519e+01,5.179888511068804746e+01,6.017076265681635050e+01,6.825342742211523728e+01,7.660235688501336426e+01,8.494166487510449315e+01,9.329363279746110038e+01,1.016206297081447474e+02,1.099641238362355580e+02,1.180071397783167413e+02,1.263304381515023351e+02,1.339039154011430810e+02,1.422547579736033185e+02,1.506101917013399998e+02,1.589512781772398284e+02,1.672993578654123894e+02
1.071134618355608836e+01,1.884094000877166764e+01,2.716140803981238605e+01,3.550455696054018517e+01,4.385323160394500519e+01,5.179888511068804746e+01,6.017076265681635050e+01,6.825342742211523728e+01,7.660235688501336426e+01,8.494166487510449315e+01,9.329363279746110038e+01,1.016206297081447474e+02,1.099641238362355580e+02,1.180071397783167413e+02,1.263304381515023351e+02,1.339039154011430810e+02,1.422547579736033185e+02,1.506101917013399998e+02,1.589512781772398284e+02,1.672993578654123894e+02
1.071134618355608836e+01,1.884094000877166764e+01,2.716140803981238605e+01,3.550455696054018517e+01,4.385323160394500519e+01,5.179888511068804746e+01,6.017076265681635050e+01,6.825342742211523728e+01,7.660235688501336426e+01,8.494166487510449315e+01,9.329363279746110038e+01,1.016206297081447474e+02,1.099641238362355580e+02,1.180071397783167413e+02,1.263304381515023351e+02,1.339039154011430810e+02,1.422547579736033185e+02,1.506101917013399998e+02,1.589512781772398284e+02,1.672993578654123894e+02
1.071134618355608836e+01,1.884094000877166764e+01,2.716140803981238605e+01,3.550455696054018517e+01,4.385323160394500519e+01,5.179888511068804746e+01,6.017076265681635050e+01,6.825342742211523728e+01,7.660235688501336426e+01,8.494166487510449315e+01,9.329363279746110038e+01,1.016206297081447474e+02,1.099641238362355580e+02,1.180071397783167413e+02,1.263304381515023351e+02,1.339039154011430810e+02,1.422547579736033185e+02,1.506101917013399998e+02,1.589512781772398284e+02,1.672993578654123894e+02
1.071134617981995696e+01,1.884094000505083599e+01,2.716140803611261489e+01,3.550455695685494106e+01,4.385323160026255351e+01,5.179888510699812798e+01,6.017076265314558725e+01,6.825342741845489059e+01,7.660235688135198018e+01,8.494166487140022070e+01,9.329363279376308071e+01,1.016206297044601001e+02,1.099641238325501718e+02,1.180071397746202422e+02,1.263304381478067739e+02,1.339039153974403860e+02,1.422547579699061373e+02,1.506101916976513166e+02,1.589512781735594729e+02,1.672993578617303285e+02
1.071134615838669646e+01,1.884093998370534706e+01,2.716140801488795020e+01,3.550455693571361593e+01,4.385323157913722270e+01,5.179888508582998696e+01,6.017076263208731035e+01,6.825342739745636322e+01,7.660235686034754110e+01,8.494166485014970647e+01,9.329363277254843467e+01,1.016206296833221927e+02,1.099641238114080153e+02,1.180071397534143642e+02,1.263304381266062677e+02,1.339039153761989951e+02,1.422547579486963514e+02,1.506101916764903024e+02,1.589512781524462639e+02,1.672993578406073425e+02
1.071134613380318790e+01,1.884093995922251352e+01,2.716140799054369381e+01,3.550455691146495951e+01,4.385323155490689828e+01,5.179888506155056405e+01,6.017076260793390219e+01,6.825342737337147980e+01,7.660235683625587910e+01,8.494166482577580268e+01,9.329363274821567131e+01,1.016206296590774514e+02,1.099641237871583996e+02,1.180071397290916480e+02,1.263304381022897189e+02,1.339039153518355647e+02,1.422547579243691587e+02,1.506101916522190436e+02,1.589512781282298306e+02,1.672993578163796826e+02
1.071134608763485652e+01,1.884093991324324691e+01,2.716140794482468834e+01,3.550455686592547266e+01,4.385323150940186565e+01,5.179888501595331007e+01,6.017076256257331579e+01,6.825342732813959401e+01,7.660235679101126038e+01,8.494166478000113329e+01,9.329363270251825213e+01,1.016206296135453329e+02,1.099641237416171435e+02,1.180071396834131150e+02,1.263304380566227394e+02,1.339039153060805063e+02,1.422547578786821987e+02,1.506101916066371302e+02,1.589512780827508891e+02,1.672993577708796806e+02
1.071134544276977429e+01,1.884093927101895716e+01,2.716140730623556010e+01,3.550455622984384974e+01,4.385323087380140805e+01,5.179888437906472376e+01,6.017076192899035902e+01,6.825342669635426773e+01,7.660235615904802842e+01,8.494166414063431603e+01,9.329363206423053612e+01,1.016206289775664260e+02,1.099641231055104527e+02,1.180071390453889819e+02,1.263304374187602406e+02,1.339039146669878733e+02,1.422547572405404139e+02,1.506101909699626162e+02,1.589512774475147125e+02,1.672993571353490552e+02
