-1.339827794352758161e+01,-1.429299751172683841e+01,-1.519008382452777539e+01,-1.611235834867409622e+01,-1.707578832693555526e+01,-1.802761794909050508e+01,-1.893728429476725239e+01,-1.984339124929462628e+01,-2.082002731377055227e+01,-2.194000076492173434e+01,-2.289186029374727127e+01,-2.381622477539890426e+01,-2.479122506639137313e+01,-2.576698402838831470e+01,-2.673384480891600390e+01,-2.764113726649871339e+01,-2.859542982296177982e+01,-2.953993277070612677e+01,-3.048334250977275417e+01,-3.146220890834557338e+01
-1.431109400189149383e+01,-1.524819350099054560e+01,-1.621057710490093484e+01,-1.721411923251299214e+01,-1.820410441493299558e+01,-1.915402709765781708e+01,-2.009898355620750721e+01,-2.111572535868055667e+01,-2.227567461538964011e+01,-2.326766904160274407e+01,-2.423206270765399495e+01,-2.524714320639627729e+01,-2.626151816162477814e+01,-2.726836548329966803e+01,-2.821202625874153114e+01,-2.920644682056916963e+01,-3.019110581233273649e+01,-3.117460233649685364e+01,-3.219356904096149918e+01,-3.424346346088923099e+01
-1.431177661369881271e+01,-1.525204661138492135e+01,-1.621760828906335661e+01,-1.722432869252909171e+01,-1.821733708553165343e+01,-1.917044952608253539e+01,-2.011848424213704689e+01,-2.113840379908531730e+01,-2.230152036846781982e+01,-2.329669488510119280e+01,-2.426426029041795829e+01,-2.528251652177670650e+01,-2.629995115698932295e+01,-2.730996679552850992e+01,-2.825650917147225982e+01,-2.925410927503074277e+01,-3.024195004063668080e+01,-3.122862285035930086e+01,-3.225076687652398988e+01,-3.430349146955754236e+01
-1.431210121686775416e+01,-1.525570732663231510e+01,-1.622461308360637133e+01,-1.723467777248329469e+01,-1.823086728054425976e+01,-1.918733609730181655e+01,-2.013860986049009938e+01,-2.116187315211601572e+01,-2.232832244570836622e+01,-2.332684315902369576e+01,-2.429774597762932586e+01,-2.531934381636249043e+01,-2.633999793888174423e+01,-2.735334738263482990e+01,-2.830292186715181657e+01,-2.930386758963059179e+01,-3.029505632451926900e+01,-3.128507132848294958e+01,-3.231055863357013891e+01,-3.436626104335570631e+01
-1.431235986235506452e+01,-1.525783042235532250e+01,-1.622860508056243489e+01,-1.724053878294856545e+01,-1.823850611134719557e+01,-1.919685070283140860e+01,-2.014993466715753101e+01,-2.117506666355734524e+01,-2.234337849813452692e+01,-2.334376929396661637e+01,-2.431653728810414350e+01,-2.534000264280243897e+01,-2.636245602976090652e+01,-2.737766862952060620e+01,-2.832893765955947174e+01,-2.933175314147820956e+01,-3.032481295009126754e+01,-3.131669580025388200e+01,-3.234405155524056141e+01,-3.440141808896895270e+01
-1.431247819923183862e+01,-1.525925008867178967e+01,-1.623132918228444055e+01,-1.724456739720258724e+01,-1.824377558710600056e+01,-1.920342941196450326e+01,-2.015777684045477258e+01,-2.118421313349624313e+01,-2.235382495816840986e+01,-2.335552101303145278e+01,-2.432959084203163513e+01,-2.535435966365136196e+01,-2.637806887903365904e+01,-2.739458190277872873e+01,-2.834703367117372963e+01,-2.935115418654764596e+01,-3.034551994626048810e+01,-3.133870649479462855e+01,-3.236736636845747483e+01,-3.442589437340335223e+01
-1.431246095443009736e+01,-1.525998832851282927e+01,-1.623282470966954349e+01,-1.724682025644010253e+01,-1.824674882533091136e+01,-1.920716272336720465e+01,-2.016224365347816772e+01,-2.118943715288542151e+01,-2.235980368210147873e+01,-2.336225750233305831e+01,-2.433708310909231187e+01,-2.536260865539722431e+01,-2.638704693863213180e+01,-2.740431492055960661e+01,-2.835745332469549140e+01,-2.936233147445086189e+01,-3.035745540140069920e+01,-3.135139880934897150e+01,-3.238081578603328126e+01,-3.444001806736719828e+01
-1.431256679962118383e+01,-1.526089627465461618e+01,-1.623453667069857786e+01,-1.724933627902299449e+01,-1.825002967617370331e+01,-1.921125054676077681e+01,-2.016711023804226954e+01,-2.119510766565166904e+01,-2.236627546553852852e+01,-2.336953380770017219e+01,-2.434516182636664539e+01,-2.537149078948128533e+01,-2.639670312585327139e+01,-2.741477264914291112e+01,-2.836864005624495633e+01,-2.937432258883725211e+01,-3.037025146445405710e+01,-3.136499843254453168e+01,-3.239521922768842188e+01,-3.445513737976384050e+01
-1.431252287987045513e+01,-1.526122657939931138e+01,-1.623524209282180664e+01,-1.725041684016493093e+01,-1.825146707172689275e+01,-1.921306443965753630e+01,-2.016928746602184574e+01,-2.119765997039097982e+01,-2.236920160668082147e+01,-2.337283530269107601e+01,-2.434883769084466110e+01,-2.537554149212958521e+01,-2.640111496678485281e+01,-2.741955845326413055e+01,-2.837376598030912334e+01,-2.937982380184703857e+01,-3.037612823043408383e+01,-3.137125010366964517e+01,-3.240184592436469302e+01,-3.446209806586079338e+01
-1.431221836399582514e+01,-1.526136791535166815e+01,-1.623583034432225247e+01,-1.725145203288563422e+01,-1.825292739743486692e+01,-1.921497332504933198e+01,-2.017162922947827042e+01,-2.120044860085646832e+01,-2.237243562600038871e+01,-2.337651651921202856e+01,-2.435296493186394429e+01,-2.538011531590482406e+01,-2.640611905115284941e+01,-2.742500807795051543e+01,-2.837962082434309963e+01,-2.938612576574993085e+01,-3.038287762879322429e+01,-3.137844616466360037e+01,-3.240948879135142846e+01,-3.447013884527783034e+01
