4.826300517162336519e+02,4.826961893155747134e+02,4.828832495751031502e+02,4.829630288584506843e+02,4.828583947785012356e+02,4.830663540227169506e+02,4.831198296477459735e+02,4.830417426038769122e+02,4.830046114432718127e+02,4.830826156326333489e+02,4.830074323726044554e+02,4.830276998862228197e+02,4.831387632827660923e+02,4.830834402705835373e+02,4.830643693305052011e+02,4.830602941140798521e+02,4.830583138448866976e+02,4.830697300965082377e+02,4.831288484444351639e+02,4.830804740509765338e+02,4.831424067085796992e+02,4.831109787299664049e+02,4.831419671848571511e+02,4.829980783397473942e+02,4.830735411230168665e+02,4.830526293948482817e+02,4.831145428832040807e+02,4.832411047703330382e+02,4.832340790466400904e+02,4.832880733030528972e+02,4.832325423989564683e+02,4.832781623778581093e+02,4.834550270460412662e+02,4.839464133789603579e+02,4.846742980850173694e+02,4.855142954673868303e+02,4.864308668152150403e+02,4.874564763976537165e+02,4.886063097836217821e+02,4.900136482326369105e+02,4.914212075652101817e+02,4.929939004115576040e+02,4.947182036096984916e+02,4.964902623451787917e+02,4.983555624994181699e+02,5.002864354273328331e+02,5.022762856810180097e+02,5.043374417300914274e+02,5.064605221397277433e+02,5.085950092952530781e+02,5.107486314295474585e+02,5.129067181789678216e+02,5.150649634088076709e+02,5.172242151117071671e+02,5.193266403443585659e+02,5.214232123302010677e+02,5.233979594627942333e+02,5.253722783455776835e+02,5.272509581539911778e+02,5.290049677995051525e+02,5.307136065848745829e+02,5.323252133705900633e+02,5.338239857129424308e+02,5.351377793051005938e+02,5.364406194457152424e+02,5.375496575874843757e+02,5.385076199217576232e+02,5.393340620379752863e+02,5.399182499708774685e+02,5.403437936453979091e+02,5.406873002354551545e+02,5.407953330628978392e+02,5.409069536188724214e+02,5.410600440888937328e+02,5.412101734471310692e+02,5.416911473853911048e+02,5.421088038529242112e+02,5.427741169001643584e+02,5.434849305374820005e+02,5.444785119883741800e+02,5.455653595016511872e+02,5.465890363423570761e+02,5.478767593196939742e+02,5.491267676586465996e+02,5.506286201502493896e+02,5.521714457417693893e+02,5.538333145563861990e+02,5.556201214101482719e+02,5.575508420678049788e+02,5.594021372076846319e+02,5.611907858985509847e+02,5.631773576893438076e+02,5.652233850479210560e+02,5.672815859973625265e+02,5.693630189846156782e+02,5.714684488083491942e+02,5.736325424649428442e+02,5.757929570499520651e+02,5.779549408463817599e+02,5.801222967199710183e+02,5.822681197445873522e+02,5.844242403265441226e+02,5.865595810378348460e+02,5.886788357811499282e+02,5.908060534848929137e+02,5.929205880582110240e+02,5.949711274372734806e+02,5.970283666168425043e+02,5.990190432741177347e+02,6.010174038602548308e+02,6.029281138317014666e+02,6.049028224862989873e+02,6.067743643161060163e+02,6.086575288112657063e+02,6.104768632367266719e+02,6.122627624030709512e+02,6.138887416477903116e+02,6.156543165836013713e+02,6.171922108126831290e+02,6.187823096675491570e+02,6.202067295933613877e+02,6.217071685493004907e+02,6.230947281463999161e+02,6.244680086778188297e+02,6.257512240679391198e+02,6.269490531820844126e+02,6.281430293310719435e+02,6.292440926741794556e+02,6.302772480931378141e+02,6.312726093005387611e+02,6.321933579936826391e+02,6.329992528927751891e+02,6.336981608178224405e+02,6.342966680791898852e+02,6.348273901481690018e+02,6.353925983169876872e+02,6.358299485427993432e+02,6.361139485524973907e+02,6.364000695530469329e+02,6.366369383053039428e+02,6.368417340988182787e+02,6.369668778671997416e+02,6.369151514970270682e+02,6.369652501271459641e+02,6.370204675706422677e+02,6.372575643811522923e+02,6.376531250026806674e+02,6.379245926082074902e+02,6.382927376259111725e+02,6.387575445904381013e+02,6.393215863573223032e+02,6.399861024272763643e+02,6.407300374800255440e+02,6.415190701931140893e+02,6.423364770671317956e+02,6.431876644594949539e+02,6.441162467021889597e+02,6.452130812037701162e+02,6.462942745630477930e+02,6.473859054041884065e+02,6.486031289653769818e+02,6.498647923117208620e+02,6.511706444936986600e+02,6.525424393651671835e+02,6.539839076231257877e+02,6.554366190131015628e+02,6.569338426788960987e+02,6.585712808350975820e+02,6.601129673888242451e+02,6.617999333000268507e+02,6.635687427107213807e+02,6.653246350272585232e+02,6.670759724751774229e+02,6.688770201912636821e+02,6.707382583723980360e+02,6.726481999992925012e+02,6.745979590140912023e+02,6.765812878678970037e+02,6.785947998686978053e+02,6.806306322234912614e+02,6.826003931228599413e+02,6.846553255943298382e+02,6.867564058674649914e+02,6.888594576596785828e+02,6.909969803470867191e+02,6.931008550229994398e+02,6.952428307185836047e+02,6.973939287534263940e+02,6.995517759340249313e+02,7.017155206735050115e+02,7.038817393852672240e+02,7.060469600662584071e+02,7.082090118399114544e+02,7.103672932833956111e+02,7.125207588608661808e+02,7.146641588599613897e+02,7.167893982299007121e+02,7.189189838249333206e+02,7.210388374219920706e+02,7.231237199574972010e+02,7.251717630483531138e+02,7.271907179144432121e+02,7.292268638766802269e+02,7.311851641812494336e+02,7.332168640781006843e+02,7.351397813450649892e+02,7.370308070369860616e+02,7.388519918102650763e+02,7.407341648649902481e+02,7.425130440140327437e+02,7.442874304811542743e+02,7.460372033308198070e+02,7.476296597456355357e+02,7.490679316595283126e+02,7.505658594267430317e+02,7.521037532415080022e+02,7.536399100188212969e+02,7.551326266736807611e+02,7.565413942244963437e+02,7.578985897354059489e+02,7.592389190815806614e+02,7.605341637941405679e+02,7.617374012703869539e+02,7.627424966388831535e+02,7.638000319516515901e+02,7.646591764715221871e+02,7.655939304034059205e+02,7.662509366401047828e+02,7.670762107309502653e+02,7.678953208198960283e+02,7.684270517961417681e+02,7.690883430552859181e+02,7.696175499898229191e+02,7.699656426408594143e+02,7.703440520480864961e+02,7.707274105139759968e+02,7.709977654891721386e+02,7.711700595159907152e+02,7.712614110716922369e+02,7.712730855220644344e+02,7.711960578747771251e+02,7.710016733218035370e+02,7.708318075242651730e+02,7.706077964686653559e+02,7.702716984738472092e+02,7.698790374475735234e+02,7.694970600279497148e+02,7.689828707578124067e+02,7.683434264457101790e+02,7.676788164851299143e+02,7.669662059633991475e+02,7.664585268872564257e+02,7.654386692202232325e+02,7.644390269175585217e+02,7.634529834466246712e+02,7.623580660533360742e+02,7.612631529017073717e+02,7.601745269370995857e+02,7.589312482170412295e+02,7.577043544846808345e+02,7.563338021569301191e+02,7.548812513273517197e+02,7.534827422616494914e+02,7.520415517244723560e+02,7.505334050907949859e+02,7.489080746013553380e+02,7.473072470346569389e+02,7.455759006012826831e+02,7.437632486689465168e+02,7.420248698332288768e+02,7.402547236352328355e+02,7.385099376666263424e+02,7.365861871253943036e+02,7.346734077594439896e+02,7.326986233914174136e+02,7.307210264387379084e+02,7.287572472018013059e+02,7.267770411898860630e+02,7.247056779882121873e+02,7.226255082418110760e+02,7.205175339017368970e+02,7.184001993860708808e+02,7.162915902845719529e+02,7.141698768925771219e+02,7.120245995415066318e+02,7.098772138005524539e+02,7.077251175709965310e+02,7.055625647657439004e+02,7.033936168248245622e+02,7.012223386067142883e+02,6.990527949698891916e+02,6.968890318989194839e+02,6.947346856403225956e+02,6.925929957965992116e+02,6.904679231092563896e+02,6.883840374125369408e+02,6.863034667516733407e+02,6.842601535145081471e+02,6.822162835185988570e+02,6.801985640875623176e+02,6.782572672167181054e+02,6.762938805515705099e+02,6.743847346288246172e+02,6.724959441503839344e+02,6.706354857521487247e+02,6.688271350300650511e+02,6.670976049743662770e+02,6.654254477081556161e+02,6.637364112826764995e+02,6.621718176773734967e+02,6.606539451644213159e+02,6.590115868253111557e+02,6.575741490905039655e+02,6.562109659156517409e+02,6.549147176334173537e+02,6.536730589833404110e+02,6.525287827212739558e+02,6.514542180775620182e+02,6.503398888517853038e+02,6.492704386046589207e+02,6.484004016676830133e+02,6.475796495122915530e+02,6.468748852820245929e+02,6.462652156109984389e+02,6.454636052898780463e+02,6.449260863488309496e+02,6.443857835709603705e+02,6.439943356686180778e+02,6.437810645248900983e+02,6.434726803150804244e+02,6.433540612399766587e+02,6.431650464131018907e+02,6.430127660726783461e+02,6.428507780218977814e+02,6.427664494950039398e+02,6.426063619907067732e+02,6.420084755316373730e+02,6.413888730552373545e+02,6.406812822180872899e+02,6.399120336364687773e+02,6.389235940370814433e+02,6.377983707635668225e+02,6.365881885322775133e+02,6.353131143105173351e+02,6.338351656280864290e+02,6.323200574611092861e+02,6.306901937946128101e+02,6.289890988643406899e+02,6.273565132297231912e+02,6.254687785743050199e+02,6.235422915513672706e+02,6.216035178758995698e+02,6.196232442261494953e+02,6.175657080165301522e+02,6.154400250474150198e+02,6.133064942932086296e+02,6.111523830711777237e+02,6.089971348189833407e+02,6.067330961062361894e+02,6.052041457068759200e+02,6.046526848094546267e+02,6.046630693122693856e+02,6.046850294939442847e+02,6.047093658148894519e+02,6.047071734938027703e+02,6.047155673695904170e+02,6.047370480274466900e+02,6.047236301945927153e+02,6.044731555569104557e+02,6.047011809863876124e+02,6.047227594155575616e+02,6.047320582461697995e+02,6.047438625416604054e+02,6.047449880485655740e+02,6.047477222243079495e+02,6.047312821652895991e+02,6.046612934991463817e+02,6.044648713880043260e+02,6.040856750294128688e+02,6.035361574615401423e+02,6.028773886841769354e+02,6.019714205795322641e+02,6.008389575862523770e+02,5.995611379534981324e+02,5.982099826274526322e+02,5.967631556530559465e+02,5.951568866568712792e+02,5.935097265153392527e+02,5.917733858635056094e+02,5.899861840961584676e+02,5.882109153758822231e+02,5.863942360025050675e+02,5.843509781729497945e+02,5.822639094804109163e+02,5.801448415084664703e+02,5.779867569221800068e+02,5.758281725675702774e+02,5.736637386852894451e+02,5.715077028473558585e+02,5.693819947282798921e+02,5.672958931874213704e+02,5.652543226445005757e+02,5.632952461788236178e+02,5.615263736571490654e+02,5.597537517194057273e+02,5.580637734177005314e+02,5.564015246490678237e+02,5.549001676752628782e+02,5.535041470538687918e+02,5.521987059496896109e+02,5.510029618951198245e+02,5.500111560687868177e+02,5.491914070837721056e+02,5.484698230389677747e+02,5.478760560468903122e+02,5.483007806527286903e+02,5.477379019955596959e+02,5.472509672626069914e+02,5.472148615048151896e+02,5.471043852938850023e+02,5.469744646131763375e+02,5.467534369743298157e+02,5.463743065703116599e+02,5.465534819409011789e+02,5.456516283788674855e+02,5.453499245475703674e+02,5.447180096397862599e+02,5.441271462508289005e+02,5.434059084420051704e+02,5.426882649693087615e+02,5.427218052409738220e+02,5.411656821681584688e+02,5.402804158100581162e+02,5.392749843419841227e+02,5.382489971384773071e+02,5.371255318762695197e+02,5.359274552051069804e+02,5.346819732184039822e+02,5.333937340936779492e+02,5.320589967434664231e+02,5.306710793003322806e+02,5.292137825396988546e+02,5.276880841894578680e+02,5.261294693730878862e+02,5.245445116796497587e+02,5.229082908132696730e+02,5.212088532524164748e+02,5.194727477331897489e+02,5.177130544080283698e+02,5.158983461757394480e+02,5.140483496784577255e+02,5.121714049481154234e+02,5.102559637113773192e+02,5.082973501568755523e+02,5.063209979617216732e+02,5.043050611453364809e+02,5.022716811512774484e+02,5.002257290218956882e+02,4.981564386165164251e+02,4.960635144235906182e+02,4.939496354954171693e+02,4.918174809272485390e+02,4.896707265555735376e+02,4.875266681987421293e+02,4.853743229303509565e+02,4.832145947678030780e+02,4.810491194212701771e+02,4.788837177918082944e+02,4.767173820357845671e+02,4.745517301613105019e+02,4.723861640596102802e+02,4.702193059588144024e+02,4.680536266029172907e+02,4.658873635607073993e+02,4.637202521992381890e+02,4.615559613361156153e+02,4.593886912227953871e+02,4.572191838509658623e+02,4.550506529303065690e+02,4.528863122918942850e+02,4.507279230432422423e+02,4.485818440476322166e+02,4.466290569294886836e+02,4.444543742129428665e+02,4.422878504939938011e+02,4.401214550131340957e+02,4.379547514462678350e+02,4.357888103377353559e+02,4.336211818069330093e+02,4.314691510140572177e+02,4.293082052258400836e+02,4.271423142550212901e+02,4.249761860563232858e+02,4.228099474494449055e+02,4.206432570184149995e+02,4.184766667259573865e+02,4.163107606655648851e+02,4.141451830693396801e+02,4.119801614715923392e+02,4.098150456323912749e+02,4.076485370006871563e+02,4.054818488032935306e+02,4.033161141887433132e+02,4.011581866658972331e+02,3.989932161228836094e+02,3.968266930139558895e+02,3.946593985145224792e+02,3.924961833493871382e+02,3.903336676074167144e+02,3.881685049955980844e+02,3.860019471769014672e+02,3.838353503517852801e+02,3.816692782794876280e+02,3.795029365234334477e+02,3.773365156228326214e+02,3.751704157237010691e+02,3.730044724569549430e+02,3.708385167177972903e+02,3.686728625768771508e+02,3.665087363229671951e+02,3.643423214908718819e+02,3.621812664762612144e+02,3.600161277108191484e+02,3.578507876773263092e+02,3.556844872113277347e+02,3.535179418562738647e+02,3.513513474963959311e+02,3.491848505640481335e+02,3.470185939490291958e+02,3.448527230021007313e+02,3.426874052846773679e+02,3.405221520995223727e+02,3.383556876191875062e+02,3.361910600593786853e+02,3.340262618805850821e+02,3.318604135968907940e+02,3.296938101933757252e+02,3.275271724790834469e+02,3.253612787987151478e+02,3.231974589203100550e+02,3.210322089235933163e+02,3.188664844687925211e+02,3.167037790075877410e+02,3.145527575743099078e+02,3.124166520024713805e+02,3.103302510448618250e+02,3.082699171354960868e+02,3.062361952107087859e+02,3.042734488409839742e+02,3.023787482603128751e+02,3.005593118604058418e+02,2.987495930571360532e+02,2.970547383456535044e+02,2.954843738379910860e+02,2.939462324884146938e+02,2.922626249245138297e+02,2.909827013444494810e+02,2.898362708867986157e+02,2.888160131832646584e+02,2.879298861994896015e+02,2.871250119542382322e+02,2.863318697578027354e+02,2.859128680179657636e+02,2.853524808404113173e+02,2.850689415858883535e+02,2.849423046028128965e+02,2.847619804985010887e+02,2.847838919642355791e+02,2.850011792510462101e+02,2.850828161809046151e+02,2.853070985801383017e+02,2.855967161577297020e+02,2.860201364879082462e+02,2.863804861672437028e+02,2.869198262495269205e+02,2.875176540437054769e+02,2.881747600876107072e+02,2.888168645379032569e+02,2.895555691989549700e+02,2.903939921626746354e+02,2.913167281196037379e+02,2.923324779676420917e+02,2.933776293034686660e+02,2.944124663943277938e+02,2.954774381621859902e+02,2.967241913984486814e+02,2.980434720528359094e+02,2.993271980777686281e+02,3.006703336949346976e+02,3.020762959553941869e+02,3.035416109780088618e+02,3.050903869977464069e+02,3.066931491626451702e+02,3.083665272094279999e+02,3.099929640687465735e+02,3.116840164977303402e+02,3.134461040595157328e+02,3.152495922335311889e+02,3.170995307625352098e+02,3.189819206169274253e+02,3.208801100049119555e+02,3.227899272618975601e+02,3.247464050781749165e+02,3.267625943333542295e+02,3.287845625137027810e+02,3.308160887166265525e+02,3.328695398840587245e+02,3.349611948154656602e+02,3.370747367955659115e+02,3.391881181471836726e+02,3.413128069614978131e+02,3.434572776462987918e+02,3.456114945955893063e+02,3.477702007095464865e+02,3.499346131466649581e+02,3.521019388513754507e+02,3.542661338388621175e+02,3.564160078868427490e+02,3.585464780502091457e+02,3.606491962256098418e+02,3.626950704009979631e+02,3.646472178116362670e+02,3.665425670534461347e+02,3.683913108853058134e+02,3.701690239123354331e+02,3.718041090190527598e+02,3.733348209156267785e+02,3.747648437126019303e+02,3.760006638655568736e+02,3.771137813870885793e+02,3.780735829174430478e+02,3.789553749656572563e+02,3.797036801783569899e+02,3.801278708224074876e+02,3.805188294237503328e+02,3.806887206008950102e+02,3.807834607454923344e+02,3.808866896211528683e+02,3.811666768171083390e+02,3.816324302462667788e+02,3.820958598936216504e+02,3.826169427628766471e+02,3.833268652051545473e+02,3.841704126670074402e+02,3.851140959965517254e+02,3.860805939243473404e+02,3.874101119211277933e+02,3.887376929723163812e+02,3.902061335417193391e+02,3.917436423561210859e+02,3.933655574307277334e+02,3.950050164461320037e+02,3.967479007675594289e+02,3.985949060039948790e+02,4.005451681462565716e+02,4.025309903439624009e+02,4.045400849361786300e+02,4.065770504705250232e+02,4.086680509425846708e+02,4.108087841369556941e+02,4.129633299758252178e+02,4.151238999669860164e+02,4.172918709861898492e+02,4.194542584246706269e+02,4.216177400255934913e+02,4.237707036340684681e+02,4.259063842384844634e+02,4.280476205274013637e+02,4.301570669770277959e+02,4.322688126407126674e+02,4.343614903958875857e+02,4.364135999732945947e+02,4.384276490853683299e+02,4.404467971217015361e+02,4.423775337520815469e+02,4.443115470888881759e+02,4.461609771981819108e+02,4.480424162200407636e+02,4.498685191678599722e+02,4.517228803801545496e+02,4.534753519252932392e+02,4.552017822189573621e+02,4.567653928592894772e+02,4.583164123715277469e+02,4.597920451082629825e+02,4.613362336951772136e+02,4.628004411105195572e+02,4.641949733878514621e+02,4.654111896776902313e+02,4.665597037946931209e+02,4.676998259925193224e+02,4.687409011667383538e+02,4.698879929222479177e+02,4.708919486717945233e+02,4.718247757553584165e+02,4.727620068303679091e+02,4.735675017457704712e+02,4.741916340865289499e+02,4.747759815252660474e+02,4.753159665423196998e+02,4.757080285669394470e+02,4.761404467744239355e+02,4.764485662573978288e+02,4.766680514714336709e+02,4.767792530335345305e+02,4.767941291187352704e+02,4.768638175809367112e+02,4.769939793718668284e+02,4.772897029406525462e+02,4.776201012098551359e+02,4.781723147628529205e+02,4.787623942333500509e+02,4.794970406874080595e+02,4.803732167154296349e+02,4.813778726612360401e+02,4.824822515999799748e+02,4.837209924961331922e+02,4.851214720034545280e+02,4.866456444276146840e+02,4.881773927971777312e+02,4.897346867135365187e+02,4.914302016613250998e+02,4.932812264583363344e+02,4.951581236439231475e+02,4.970663696522975101e+02,4.990633527367460260e+02,5.010691323251119229e+02,5.031402226252143919e+02,5.052838571664217966e+02,5.074216997493146550e+02,5.095676993938612895e+02,5.117299038001673352e+02,5.138953111543787600e+02,5.160502058310773918e+02,5.181859171476827441e+02,5.203038368749602114e+02,5.224021538557192343e+02,5.244661902869329424e+02,5.264705526780595619e+02,5.284071118260741287e+02,5.302841629570244777e+02,5.320935589484695356e+02,5.337940660918002322e+02,5.353991021679137248e+02,5.370315538877076733e+02,5.385875372934508505e+02,5.399284567680748523e+02,5.411772729439708201e+02,5.422970714932330338e+02,5.434130199847126050e+02,5.443554228626219356e+02,5.451368949340909467e+02,5.458088459825347627e+02,5.462942999656022494e+02,5.467934797898185479e+02,5.471120683699505207e+02,5.472873031341393926e+02,5.473020286367448080e+02,5.472974506349380590e+02,5.475593969129510015e+02,5.479990694100038127e+02,5.487233294783180781e+02,5.494883621207898159e+02,5.503910422584394837e+02,5.514377985475391597e+02,5.525226018089432500e+02,5.538687320309235247e+02,5.553540396862867965e+02,5.569637159390024408e+02,5.586824715106394024e+02,5.604841716431944860e+02,5.622816268058259084e+02,5.642462355488686399e+02,5.661774437360669481e+02,5.682496466469362986e+02,5.703528418346500075e+02,5.724853329597013953e+02,5.746585035977686857e+02,5.768162447670075608e+02,5.789795303133263360e+02,5.811253224220442917e+02,5.832497973746674234e+02,5.853327387452726498e+02,5.873241327846773174e+02,5.892983798571264060e+02,5.911477468358416445e+02,5.928962605509263994e+02,5.946221988938626737e+02,5.962829216493990998e+02,5.977850460914593214e+02,5.991725712920660953e+02,6.004081391857938570e+02,6.014686061057761890e+02,6.023374732195703700e+02,6.031061063401086813e+02,6.038267756641471351e+02,6.042521047427457006e+02,6.046080618143529364e+02,6.047825325094386244e+02,6.048644553301561473e+02,6.049289362078521890e+02,6.049600967213368676e+02,6.049230744378685358e+02,6.049082088198488236e+02,6.049862524907730403e+02,6.048193198624767319e+02,6.047902253286459882e+02,6.048549978026119334e+02,6.049107023938776138e+02,6.050311872955082890e+02,6.051132771895937594e+02,6.049642941935625231e+02,6.048100939051118985e+02,6.047747692343211838e+02,6.048075571466314386e+02,6.048819238928375626e+02,6.048753188606422100e+02,6.048484425517325462e+02,6.047245556615019950e+02,6.047725247639179997e+02,6.047411038523323441e+02,6.047764350589980040e+02,6.048968207629321796e+02,6.048377413317759874e+02,6.049552578031061785e+02,6.048610424121292226e+02,6.048000574648069687e+02,6.047940312935279508e+02,6.046474251107730424e+02,6.047800402721939008e+02,6.046051039840751855e+02,6.046086382440996658e+02,6.046185386734630356e+02,6.044004737744232898e+02,6.042045282737989282e+02,6.036607004344150482e+02,6.031895618796278313e+02,6.027726692606854613e+02,6.023071351160647282e+02,6.019537377635739404e+02,6.013881588023700715e+02,6.008172588890781753e+02,6.000481902489032109e+02,5.993620723947641409e+02,5.984709795079365904e+02,5.977504548231747776e+02,5.969147293497419469e+02,5.961044312540215060e+02,5.951625836949833683e+02,5.941580891531181123e+02,5.930791156476012702e+02,5.919541749513130071e+02,5.908033569200321153e+02,5.896177028509372349e+02,5.884214983061729072e+02,5.872786141716104567e+02,5.859720469199952504e+02,5.846871012012245501e+02,5.832932414654800368e+02,5.817675111345694177e+02,5.803594826920076457e+02,5.785532163262727181e+02,5.773876000480986477e+02,5.760000496374782415e+02,5.742741534244909190e+02,5.728813616322726148e+02,5.711421183794176386e+02,5.694265863391692619e+02,5.676920609580629389e+02,5.659523224459017001e+02,5.641537855882351096e+02,5.623254033611538034e+02,5.605083280195545967e+02,5.586902468627733924e+02,5.568556091956343153e+02,5.549225683615884464e+02,5.529863755877788662e+02,5.510277648668737811e+02,5.490387448339004095e+02,5.470376769690157062e+02,5.450055044311638994e+02,5.430253441153532776e+02,5.409764095737657499e+02,5.389576364052495592e+02,5.368706190477983000e+02,5.347653393195874969e+02,5.326616102496946041e+02,5.305182898096593362e+02,5.284119054821173904e+02,5.262846483903193757e+02,5.241450771247737066e+02,5.220214940909808092e+02,5.198698029036900152e+02,5.177083375483558711e+02,5.155433872508904187e+02,5.133752193827720021e+02,5.112089840800185243e+02,5.090434068975457080e+02,5.068803151501583670e+02,5.047220531435401085e+02,5.025689369031566116e+02,5.004189535568394831e+02,4.982712277515940968e+02,4.961296803298023974e+02,4.939982387167855791e+02,4.918689869403854686e+02,4.897487000071847660e+02,4.876582332064388083e+02,4.855895614467751216e+02,4.835346208055827333e+02,4.814937712949556499e+02,4.794562757560784689e+02,4.774171624706890498e+02,4.754012290429052996e+02,4.734066186667496368e+02,4.714252998674922992e+02,4.695262435438485795e+02,4.675619725342988318e+02,4.658113480694768782e+02,4.638882803482314330e+02,4.620392959176040790e+02,4.601783043183908148e+02,4.583769248315074378e+02,4.566183574587485623e+02,4.548998714642489745e+02,4.533005971711201028e+02,4.516945701872372183e+02,4.500497963080228487e+02,4.484305438549789073e+02,4.467914113612511073e+02,4.452203749644211825e+02,4.437869768312974088e+02,4.422448897746164675e+02,4.408878921835286064e+02,4.396182861336723704e+02,4.382126187150454939e+02,4.369622675448571840e+02,4.356417853627320369e+02,4.343425362747988174e+02,4.332354214427355146e+02,4.321590112992836907e+02,4.310893447060387871e+02,4.300963465260005023e+02,4.290777854729977889e+02,4.280680728040779286e+02,4.270898578204457863e+02,4.261657898233064543e+02,4.253185181138651387e+02,4.245706919933267045e+02,4.239377603306276683e+02,4.232938619571114032e+02,4.227185430972650693e+02,4.220786788119116864e+02,4.215977400535210791e+02,4.211464914382070219e+02,4.207276454768962139e+02,4.203285226201039109e+02,4.200856424186817435e+02,4.197452945518193133e+02,4.195839040379605080e+02,4.193568699692649488e+02,4.191909144662305380e+02,4.191218293625260003e+02,4.190525602482898648e+02,4.190298559038487838e+02,4.188920742713661411e+02,4.184708512736823423e+02,4.179824165924562749e+02,4.174761946221094604e+02,4.168561304006808541e+02,4.160534950732497350e+02,4.149711557978780547e+02,4.139114314137975157e+02,4.127342700169202772e+02,4.114822179652749128e+02,4.101001911994388820e+02,4.085458546638482744e+02,4.069813759905507027e+02,4.053380074487343450e+02,4.035815238895656307e+02,4.017371391600422612e+02,3.998260149678734479e+02,3.978738948782624334e+02,3.958586653919090850e+02,3.937774487608627396e+02,3.916560930950427633e+02,3.895198688020241775e+02,3.873676704189680322e+02,3.851975206261566314e+02,3.830921294839657776e+02,3.809374344217277439e+02,3.788138566085405614e+02,3.766626169984871240e+02,3.745553993794299004e+02,3.723975022713007093e+02,3.702493951459342156e+02,3.687403624973615592e+02,3.673744695701353180e+02,3.663186758649082435e+02,3.665580816793375902e+02
