4.960000000000000000e+02,6.240000000000000000e+02
4.960000000000000000e+02,6.241430664062500000e+02
4.960000000000000000e+02,6.242707519531250000e+02
4.960000000000000000e+02,6.244377441406250000e+02
4.960000000000000000e+02,6.246435546875000000e+02
4.960000000000000000e+02,6.248878173828125000e+02
4.960000000000000000e+02,6.251707153320312500e+02
4.960000000000000000e+02,6.254926757812500000e+02
4.960000000000000000e+02,6.258541259765625000e+02
4.960000000000000000e+02,6.262556152343750000e+02
4.960000000000000000e+02,6.266973266601562500e+02
4.960000000000000000e+02,6.271791381835937500e+02
4.960000000000000000e+02,6.277006835937500000e+02
4.960000000000000000e+02,6.282617187500000000e+02
4.960000000000000000e+02,6.295009155273437500e+02
4.960000000000000000e+02,6.303193969726562500e+02
4.960000000000000000e+02,6.308964233398437500e+02
4.959915466308593750e+02,6.318092651367187500e+02
4.959720153808593750e+02,6.324473266601562500e+02
4.959282531738281250e+02,6.334481201171875000e+02
4.958876342773437500e+02,6.341459350585937500e+02
4.957877197265625000e+02,6.352372436523437500e+02
4.956995239257812500e+02,6.359942016601562500e+02
4.955424194335937500e+02,6.371745605468750000e+02
4.954242248535156250e+02,6.379917602539062500e+02
4.952299804687500000e+02,6.392630615234375000e+02
4.950902099609375000e+02,6.401409912109375000e+02
4.948667602539062500e+02,6.415039672851562500e+02
4.947094726562500000e+02,6.424436035156250000e+02
4.944623107910156250e+02,6.438996582031250000e+02
4.942906494140625000e+02,6.449010620117187500e+02
4.940235290527343750e+02,6.464494628906250000e+02
4.938393859863281250e+02,6.475125122070312500e+02
4.935543823242187500e+02,6.491533203125000000e+02
4.933605957031250000e+02,6.502666625976562500e+02
4.930697326660156250e+02,6.519355468750000000e+02
4.928757629394531250e+02,6.530477294921875000e+02
4.925847167968750000e+02,6.547160644531250000e+02
4.923906250000000000e+02,6.558283691406250000e+02
4.920993041992187500e+02,6.574968872070312500e+02
4.919031066894531250e+02,6.586205444335937500e+02
4.916028442382812500e+02,6.603398437500000000e+02
4.913988037109375000e+02,6.615079956054687500e+02
4.910867614746093750e+02,6.632935791015625000e+02
4.908750915527343750e+02,6.645051269531250000e+02
4.905520324707031250e+02,6.663535766601562500e+02
4.903380126953125000e+02,6.676076049804687500e+02
4.900419006347656250e+02,6.695238647460937500e+02
4.898595886230468750e+02,6.708250732421875000e+02
4.896284790039062500e+02,6.728153076171875000e+02
4.895018615722656250e+02,6.741674194335937500e+02
4.893400878906250000e+02,6.762311401367187500e+02
4.892455139160156250e+02,6.776302490234375000e+02
4.891171569824218750e+02,6.797625732421875000e+02
4.890383300781250000e+02,6.812052612304687500e+02
4.889324951171875000e+02,6.833508300781250000e+02
4.888836059570312500e+02,6.847570800781250000e+02
4.888550415039062500e+02,6.868305664062500000e+02
4.888829956054687500e+02,6.881895141601562500e+02
4.890220336914062500e+02,6.901882934570312500e+02
4.891882629394531250e+02,6.914900512695312500e+02
4.895357971191406250e+02,6.933916625976562500e+02
4.898275451660156250e+02,6.946244506835937500e+02
4.903408508300781250e+02,6.964201049804687500e+02
4.907301940917968750e+02,6.975795898437500000e+02
4.913813171386718750e+02,6.992590942382812500e+02
4.918700561523437500e+02,7.003321533203125000e+02
4.926940307617187500e+02,7.018599243164062500e+02
4.933021545410156250e+02,7.028197631835937500e+02
4.943016662597656250e+02,7.041598510742187500e+02
4.950228576660156250e+02,7.049815673828125000e+02
4.961777648925781250e+02,7.060996704101562500e+02
4.969905700683593750e+02,7.067656250000000000e+02
4.982634887695312500e+02,7.076407470703125000e+02
4.991414184570312500e+02,7.081394042968750000e+02
5.004911804199218750e+02,7.087576293945312500e+02
5.014063110351562500e+02,7.090817260742187500e+02
5.027879638671875000e+02,7.094491577148437500e+02
5.037082824707031250e+02,7.096231689453125000e+02
5.050775451660156250e+02,7.097954101562500000e+02
5.059795532226562500e+02,7.098682250976562500e+02
5.073659973144531250e+02,7.099375000000000000e+02
5.083235778808593750e+02,7.099554443359375000e+02
5.098056640625000000e+02,7.099346923828125000e+02
5.108222656250000000e+02,7.098824462890625000e+02
5.123835449218750000e+02,7.097167968750000000e+02
5.134431762695312500e+02,7.095350341796875000e+02
5.150494995117187500e+02,7.091387939453125000e+02
5.161206054687500000e+02,7.087868652343750000e+02
5.176800537109375000e+02,7.081342163085937500e+02
5.186790771484375000e+02,7.076173095703125000e+02
5.201040039062500000e+02,7.067215576171875000e+02
5.209977416992187500e+02,7.060470581054687500e+02
5.222425537109375000e+02,7.049259643554687500e+02
5.230076904296875000e+02,7.041027832031250000e+02
5.240648803710937500e+02,7.027480468750000000e+02
5.247186889648437500e+02,7.017815551757812500e+02
5.256474609375000000e+02,7.002621459960937500e+02
5.262553710937500000e+02,6.992186279296875000e+02
5.272025756835937500e+02,6.976372070312500000e+02
5.278544311523437500e+02,6.965700073242187500e+02
5.288846435546875000e+02,6.949650268554687500e+02
5.296125488281250000e+02,6.938974609375000000e+02
5.307587890625000000e+02,6.922963256835937500e+02
5.315647583007812500e+02,6.912329711914062500e+02
5.328378906250000000e+02,6.896466674804687500e+02
5.337235717773437500e+02,6.885913085937500000e+02
5.351170043945312500e+02,6.870231323242187500e+02
5.360910644531250000e+02,6.859917602539062500e+02
5.376248168945312500e+02,6.844718017578125000e+02
5.386997070312500000e+02,6.834821166992187500e+02
5.403793334960937500e+02,6.820245971679687500e+02
5.415390625000000000e+02,6.810668334960937500e+02
5.433262939453125000e+02,6.796373291015625000e+02
5.445493164062500000e+02,6.786892089843750000e+02
5.464249877929687500e+02,6.772672119140625000e+02
5.477005004882812500e+02,6.763158569335937500e+02
5.496597900390625000e+02,6.748982543945312500e+02
5.510008544921875000e+02,6.739670410156250000e+02
5.530702514648437500e+02,6.725996093750000000e+02
5.544929199218750000e+02,6.717152709960937500e+02
5.566900634765625000e+02,6.704307250976562500e+02
5.581971435546875000e+02,6.696073608398437500e+02
5.605191040039062500e+02,6.684232177734375000e+02
5.621091918945312500e+02,6.676709594726562500e+02
5.645566406250000000e+02,6.666011962890625000e+02
5.662213134765625000e+02,6.659168090820312500e+02
5.687354125976562500e+02,6.649279174804687500e+02
5.704185791015625000e+02,6.642879028320312500e+02
5.729501953125000000e+02,6.633476562500000000e+02
5.746423339843750000e+02,6.627164306640625000e+02
5.771997070312500000e+02,6.617312622070312500e+02
5.789090576171875000e+02,6.610285644531250000e+02
5.814604492187500000e+02,6.598702392578125000e+02
5.831441650390625000e+02,6.590164794921875000e+02
5.856438598632812500e+02,6.576213989257812500e+02
5.872927246093750000e+02,6.566185913085937500e+02
5.897397460937500000e+02,6.550132446289062500e+02
5.913519897460937500e+02,6.538782958984375000e+02
5.937263793945312500e+02,6.520657958984375000e+02
5.952714843750000000e+02,6.507767944335937500e+02
5.975333862304687500e+02,6.487312011718750000e+02
5.990041503906250000e+02,6.472968139648437500e+02
6.011536865234375000e+02,6.450458374023437500e+02
6.025485839843750000e+02,6.434824829101562500e+02
6.045623779296875000e+02,6.410307006835937500e+02
6.058399047851562500e+02,6.393201293945312500e+02
6.076404418945312500e+02,6.366367797851562500e+02
6.087550659179687500e+02,6.347700195312500000e+02
6.103048095703125000e+02,6.318658447265625000e+02
6.112621459960937500e+02,6.298674926757812500e+02
6.126031494140625000e+02,6.267944335937500000e+02
6.134330444335937500e+02,6.247042236328125000e+02
6.145814819335937500e+02,6.215129394531250000e+02
6.152676391601562500e+02,6.193455200195312500e+02
6.161549072265625000e+02,6.160347290039062500e+02
6.166475830078125000e+02,6.137908935546875000e+02
6.172564697265625000e+02,6.103792114257812500e+02
6.175982666015625000e+02,6.080806274414062500e+02
6.180726318359375000e+02,6.046075439453125000e+02
6.184002075195312500e+02,6.022802124023437500e+02
6.189639892578125000e+02,5.987813110351562500e+02
6.194102783203125000e+02,5.964484252929687500e+02
6.202136230468750000e+02,5.929589843750000000e+02
6.210216064453125000e+02,5.900693359375000000e+02
6.219660644531250000e+02,5.872064208984375000e+02
6.228240356445312500e+02,5.849412231445312500e+02
6.242876586914062500e+02,5.815966796875000000e+02
6.253833618164062500e+02,5.794103393554687500e+02
6.272080078125000000e+02,5.762083129882812500e+02
6.285399780273437500e+02,5.741293334960937500e+02
6.306845092773437500e+02,5.710864868164062500e+02
6.321982421875000000e+02,5.691029663085937500e+02
6.345763549804687500e+02,5.661878051757812500e+02
6.362286987304687500e+02,5.642843627929687500e+02
6.388173828125000000e+02,5.615032958984375000e+02
6.406246337890625000e+02,5.597111206054687500e+02
6.434647827148437500e+02,5.571342773437500000e+02
6.454441528320312500e+02,5.554976806640625000e+02
6.485241699218750000e+02,5.531512451171875000e+02
6.506424560546875000e+02,5.516532592773437500e+02
6.538983764648437500e+02,5.494853515625000000e+02
6.561119995117187500e+02,5.480987548828125000e+02
6.594903564453125000e+02,5.461184692382812500e+02
6.617811889648437500e+02,5.448691406250000000e+02
6.652713623046875000e+02,5.430992431640625000e+02
6.676340332031250000e+02,5.419883422851562500e+02
6.712412719726562500e+02,5.404166870117187500e+02
6.736898803710937500e+02,5.394421386718750000e+02
6.774333496093750000e+02,5.381162719726562500e+02
6.799749145507812500e+02,5.373323364257812500e+02
6.838460693359375000e+02,5.362922363281250000e+02
6.864631958007812500e+02,5.356905517578125000e+02
6.904360961914062500e+02,5.349210815429687500e+02
6.931085205078125000e+02,5.345005493164062500e+02
6.970823974609375000e+02,5.340389404296875000e+02
6.996993408203125000e+02,5.338513793945312500e+02
7.035683593750000000e+02,5.337559814453125000e+02
7.061055297851562500e+02,5.338165283203125000e+02
7.098573608398437500e+02,5.341105957031250000e+02
7.123553466796875000e+02,5.344215698242187500e+02
7.160995483398437500e+02,5.350464477539062500e+02
7.185922851562500000e+02,5.355550537109375000e+02
7.223300781250000000e+02,5.364226074218750000e+02
7.248181152343750000e+02,5.370713500976562500e+02
7.285401000976562500e+02,5.381540527343750000e+02
7.310070190429687500e+02,5.389649658203125000e+02
7.346713256835937500e+02,5.403361816406250000e+02
7.370829467773437500e+02,5.413610839843750000e+02
7.406413574218750000e+02,5.430707397460937500e+02
7.429669799804687500e+02,5.443276977539062500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.463736572265625000e+02,5.463893432617187500e+02
7.631062011718750000e+02,5.619404907226562500e+02
7.654844970703125000e+02,5.653046875000000000e+02
7.669588012695312500e+02,5.676359252929687500e+02
7.689961547851562500e+02,5.712565307617187500e+02
7.702346191406250000e+02,5.737469482421875000e+02
7.719057617187500000e+02,5.775875854492187500e+02
7.728918457031250000e+02,5.802127685546875000e+02
7.741727294921875000e+02,5.842370605468750000e+02
7.748917236328125000e+02,5.869713134765625000e+02
7.757631225585937500e+02,5.911389770507812500e+02
7.762039794921875000e+02,5.939550170898437500e+02
7.766553344726562500e+02,5.982236328125000000e+02
7.768314208984375000e+02,6.010924682617187500e+02
7.769306030273437500e+02,6.054219970703125000e+02
7.768947143554687500e+02,6.083220214843750000e+02
7.767000122070312500e+02,6.126862792968750000e+02
7.764655761718750000e+02,6.156019897460937500e+02
7.759363403320312500e+02,6.199750976562500000e+02
7.754572143554687500e+02,6.228845825195312500e+02
7.745412597656250000e+02,6.272297973632812500e+02
7.737959594726562500e+02,6.301071166992187500e+02
7.724743652343750000e+02,6.343828125000000000e+02
7.714570312500000000e+02,6.372000122070312500e+02
7.697265014648437500e+02,6.413649902343750000e+02
7.684371948242187500e+02,6.440943603515625000e+02
7.663127441406250000e+02,6.480864257812500000e+02
7.647921142578125000e+02,6.506379394531250000e+02
7.623687133789062500e+02,6.542885742187500000e+02
7.606638793945312500e+02,6.566024169921875000e+02
7.579839477539062500e+02,6.598886108398437500e+02
7.561210937500000000e+02,6.619544067382812500e+02
7.532249145507812500e+02,6.648616943359375000e+02
7.512323608398437500e+02,6.666702270507812500e+02
7.481608886718750000e+02,6.691856079101562500e+02
7.460646972656250000e+02,6.707291259765625000e+02
7.428585205078125000e+02,6.728428344726562500e+02
7.406860961914062500e+02,6.741165161132812500e+02
7.373868408203125000e+02,6.758231811523437500e+02
7.351668701171875000e+02,6.768245239257812500e+02
7.317996826171875000e+02,6.781296997070312500e+02
7.295034179687500000e+02,6.788792114257812500e+02
7.259864501953125000e+02,6.798208618164062500e+02
7.236024780273437500e+02,6.803404541015625000e+02
7.199823608398437500e+02,6.810033569335937500e+02
7.175480957031250000e+02,6.814028320312500000e+02
7.138781127929687500e+02,6.820134887695312500e+02
7.114254760742187500e+02,6.824630737304687500e+02
7.077484741210937500e+02,6.832420043945312500e+02
7.053051147460937500e+02,6.838496093750000000e+02
7.016633911132812500e+02,6.849129638671875000e+02
6.992578125000000000e+02,6.857308959960937500e+02
6.956940917968750000e+02,6.871306762695312500e+02
6.933557739257812500e+02,6.881829833984375000e+02
6.899577636718750000e+02,6.899226074218750000e+02
6.877925415039062500e+02,6.911769409179687500e+02
6.847014160156250000e+02,6.931935424804687500e+02
6.827484130859375000e+02,6.946224365234375000e+02
6.799853515625000000e+02,6.968825683593750000e+02
6.782552490234375000e+02,6.984600219726562500e+02
6.758220214843750000e+02,7.009348144531250000e+02
6.742875976562500000e+02,7.026771850585937500e+02
6.721232299804687500e+02,7.054279785156250000e+02
6.707775878906250000e+02,7.073489379882812500e+02
6.689158325195312500e+02,7.103540649414062500e+02
6.677833862304687500e+02,7.124345703125000000e+02
6.662549438476562500e+02,7.156604614257812500e+02
6.653532104492187500e+02,7.178754882812500000e+02
6.641825561523437500e+02,7.212839355468750000e+02
6.635174560546875000e+02,7.236052246093750000e+02
6.626544799804687500e+02,7.271432495117187500e+02
6.621370239257812500e+02,7.295288696289062500e+02
6.613781738281250000e+02,7.331312255859375000e+02
6.608435058593750000e+02,7.355393676757812500e+02
6.599671630859375000e+02,7.390910644531250000e+02
6.593171997070312500e+02,7.414002075195312500e+02
6.582269897460937500e+02,7.447676391601562500e+02
6.574181518554687500e+02,7.469429931640625000e+02
6.560764160156250000e+02,7.500925292968750000e+02
6.550948486328125000e+02,7.521116333007812500e+02
6.534945678710937500e+02,7.550103759765625000e+02
6.523439331054687500e+02,7.568512573242187500e+02
6.504981079101562500e+02,7.594666748046875000e+02
6.491917724609375000e+02,7.611090087890625000e+02
6.471275634765625000e+02,7.634143066406250000e+02
6.456876831054687500e+02,7.648424682617187500e+02
6.434318847656250000e+02,7.668336791992187500e+02
6.418369750976562500e+02,7.680759277343750000e+02
6.393123168945312500e+02,7.698070678710937500e+02
6.375450439453125000e+02,7.708666381835937500e+02
6.347769775390625000e+02,7.723045654296875000e+02
6.328587646484375000e+02,7.731567382812500000e+02
6.298821411132812500e+02,7.742669677734375000e+02
6.278376464843750000e+02,7.748901977539062500e+02
6.246920776367187500e+02,7.756440429687500000e+02
6.225493164062500000e+02,7.760223999023437500e+02
6.192786865234375000e+02,7.763993530273437500e+02
6.170784301757812500e+02,7.765216064453125000e+02
6.138272094726562500e+02,7.765106201171875000e+02
6.117006225585937500e+02,7.763778076171875000e+02
6.085822143554687500e+02,7.759974975585937500e+02
6.065566406250000000e+02,7.756272583007812500e+02
6.036076660156250000e+02,7.749028930664062500e+02
6.017068481445312500e+02,7.743115234375000000e+02
5.989639892578125000e+02,7.732703247070312500e+02
5.972131958007812500e+02,7.724775390625000000e+02
5.947319946289062500e+02,7.712091674804687500e+02
5.931917724609375000e+02,7.703060913085937500e+02
5.910605468750000000e+02,7.688647460937500000e+02
5.897594604492187500e+02,7.678532714843750000e+02
5.879868774414062500e+02,7.662744140625000000e+02
5.869241333007812500e+02,7.651887207031250000e+02
5.855131225585937500e+02,7.635100097656250000e+02
5.846971435546875000e+02,7.623365478515625000e+02
5.836296997070312500e+02,7.605239257812500000e+02
5.830227050781250000e+02,7.592882080078125000e+02
5.822720947265625000e+02,7.574057617187500000e+02
5.818789062500000000e+02,7.561386718750000000e+02
5.814497070312500000e+02,7.542342529296875000e+02
5.812703247070312500e+02,7.529693603515625000e+02
5.811585083007812500e+02,7.510930786132812500e+02
5.811864013671875000e+02,7.498639526367187500e+02
5.813751831054687500e+02,7.480650024414062500e+02
5.815850830078125000e+02,7.468993530273437500e+02
5.819863281250000000e+02,7.451988525390625000e+02
5.822905273437500000e+02,7.440955200195312500e+02
5.827492675781250000e+02,7.424726562500000000e+02
5.830285644531250000e+02,7.414042358398437500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.833768920898437500e+02,7.398156127929687500e+02
5.829559326171875000e+02,7.313995971679687500e+02
5.824356689453125000e+02,7.301132812500000000e+02
5.820222778320312500e+02,7.293057250976562500e+02
5.813128051757812500e+02,7.281778564453125000e+02
5.807858276367187500e+02,7.274854736328125000e+02
5.799251098632812500e+02,7.265413208007812500e+02
5.793109130859375000e+02,7.259769287109375000e+02
5.783401489257812500e+02,7.252307128906250000e+02
5.776663208007812500e+02,7.248007202148437500e+02
5.766262817382812500e+02,7.242578125000000000e+02
5.759188232421875000e+02,7.239639282226562500e+02
5.748248901367187500e+02,7.236178588867187500e+02
5.746347656250000000e+02,7.235701293945312500e+02
5.746347656250000000e+02,7.235701293945312500e+02
5.746347656250000000e+02,7.235701293945312500e+02
5.746347656250000000e+02,7.235701293945312500e+02
5.746347656250000000e+02,7.235701293945312500e+02
5.672429199218750000e+02,7.240928344726562500e+02
5.660976562500000000e+02,7.245783081054687500e+02
5.649674072265625000e+02,7.251800537109375000e+02
5.638649902343750000e+02,7.259000854492187500e+02
5.628029785156250000e+02,7.267384033203125000e+02
5.617950439453125000e+02,7.276934814453125000e+02
5.606901855468750000e+02,7.289729614257812500e+02
5.600321044921875000e+02,7.298848266601562500e+02
5.593045043945312500e+02,7.310834350585937500e+02
5.586784667968750000e+02,7.323349609375000000e+02
5.581436767578125000e+02,7.336270751953125000e+02
5.576903076171875000e+02,7.349510498046875000e+02
5.572886962890625000e+02,7.363161010742187500e+02
5.569223632812500000e+02,7.377199707031250000e+02
5.565164794921875000e+02,7.394514160156250000e+02
5.562606811523437500e+02,7.406323242187500000e+02
5.558888549804687500e+02,7.424401855468750000e+02
5.556458129882812500e+02,7.436684570312500000e+02
5.553447265625000000e+02,7.452285766601562500e+02
5.550443115234375000e+02,7.468153686523437500e+02
5.547427978515625000e+02,7.484287109375000000e+02
5.544385986328125000e+02,7.500692138671875000e+02
5.541287841796875000e+02,7.517366943359375000e+02
5.537936401367187500e+02,7.534269409179687500e+02
5.533414306640625000e+02,7.554800415039062500e+02
5.529992065429687500e+02,7.568608398437500000e+02
5.525147094726562500e+02,7.585970458984375000e+02
5.519724121093750000e+02,7.603444824218750000e+02
5.513870849609375000e+02,7.621063232421875000e+02
5.507557983398437500e+02,7.638803710937500000e+02
5.500731811523437500e+02,7.656626586914062500e+02
5.493408813476562500e+02,7.674534912109375000e+02
5.485469360351562500e+02,7.692474365234375000e+02
5.477015991210937500e+02,7.710477905273437500e+02
5.468113403320312500e+02,7.728569946289062500e+02
5.458662719726562500e+02,7.746676635742187500e+02
5.448594970703125000e+02,7.764734497070312500e+02
5.437690429687500000e+02,7.782587890625000000e+02
5.423300781250000000e+02,7.803546752929687500e+02
5.412956542968750000e+02,7.817236328125000000e+02
5.399209594726562500e+02,7.834011840820312500e+02
5.384717407226562500e+02,7.850512695312500000e+02
5.366538085937500000e+02,7.870081787109375000e+02
5.353933105468750000e+02,7.882915649414062500e+02
5.337757568359375000e+02,7.898532714843750000e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.324459838867187500e+02,7.910628051757812500e+02
5.210427856445312500e+02,7.995467529296875000e+02
5.189986572265625000e+02,8.007738647460937500e+02
5.168932495117187500e+02,8.019487915039062500e+02
5.147327880859375000e+02,8.030791625976562500e+02
5.125177612304687500e+02,8.041586914062500000e+02
